item_id,category,price,avg_buy_time_s,matches,players,phase
7409189,Spirit,1600,883.282357341486,61493,19866,mid
26002154,Weapon,1600,623.29,100,57,mid
84321454,Spirit,1600,1287.9500582484932,19743,7098,late
112198670,Vitality,1600,455.94263731240954,13127,5598,early
334300056,Vitality,3200,1336.6326241134752,705,320,late
339443430,Weapon,6400,2036.1149425287356,87,78,late
343572757,Spirit,6400,2124.7289532293985,4490,2513,late
365620721,Weapon,6400,1694.301886792453,53,45,late
380806748,Spirit,1600,1081.687037037037,14040,5741,mid
381961617,Weapon,1600,586.1307251908397,1048,420,early
393974127,Weapon,1600,600.5278465346535,3232,1116,mid
395867183,Weapon,1600,652.9387580299785,2335,1084,mid
493591231,Spirit,6400,1835.047506767968,11451,4880,late
499683006,Vitality,1600,1502.2661422767742,11569,5556,late
600033864,Vitality,3200,1191.1899224806202,258,156,mid
619484391,Spirit,3200,1497.7777777777778,189,134,late
630839635,Spirit,6400,1727.5677749360614,1173,639,late
668299740,Weapon,800,581.1720670391062,895,486,early
673001892,Weapon,6400,2310.1,50,40,late
677738769,Spirit,6400,2132.147548409014,8831,4320,late
690458959,Weapon,3200,990.1960784313726,51,29,mid
709540378,Weapon,3200,565.5848151368857,66698,18857,early
710436191,Weapon,6400,1588.0,166,109,late
754480263,Spirit,800,1059.2639664114597,20245,7954,mid
787198704,Spirit,3200,1226.0665118243244,14208,5562,late
800008313,Weapon,6400,1481.72,25,19,late
805079544,Vitality,1600,649.5827395091053,1263,850,mid
811521119,Weapon,3200,1039.7620967741937,496,281,mid
857669956,Vitality,1600,1486.7391304347825,253,199,late
865846625,Vitality,6400,1687.8077305387521,35211,13014,late
865958998,Vitality,3200,1041.861788617886,246,116,mid
876563814,Vitality,1600,989.6299744330813,107952,28232,mid
915014646,Spirit,6400,2024.4543881723812,6358,3657,late
951866250,Vitality,6400,1690.7027037526223,25742,10923,late
968099481,Spirit,800,440.15036598839885,86888,24819,early
989206714,Weapon,3200,1587.6153846153845,65,55,late
1009965641,Weapon,800,120.54387729444305,87494,23852,early
1047818222,Vitality,1600,1607.7626320064987,24620,9899,late
1055679805,Vitality,6400,1768.2037037037037,54,36,late
1102081447,Spirit,1600,1285.5300599578675,12342,4694,late
1113837674,Weapon,6400,2127.3766233766232,539,400,late
1144549437,Weapon,1600,814.5670973087427,32587,11569,mid
1150006784,Spirit,1600,465.13232718820643,31407,10671,early
1152158042,Spirit,6400,2063.777777777778,54,51,late
1193964439,Spirit,3200,1629.127244204288,22948,8608,late
1219329868,Spirit,1600,1175.7041420118344,169,125,mid
1235347618,Vitality,1600,725.0104906567589,9151,4082,mid
1250307611,Vitality,6400,2088.735690849435,5486,3520,late
1252627263,Vitality,3200,1252.2857142857142,21,20,late
1254091416,Spirit,3200,1417.5863095238096,336,281,late
1282141666,Vitality,6400,2109.091407678245,1094,764,late
1292979587,Spirit,3200,782.8765675135244,64513,19294,mid
1342610602,Weapon,800,369.4725274725275,182,133,early
1378931225,Vitality,3200,1558.8041387959865,9568,5549,late
1396247347,Weapon,6400,2078.536,125,101,late
1414025773,Vitality,3200,1454.1154308015612,6662,3929,late
1427630806,Vitality,6400,2070.020618556701,97,81,late
1437614329,Vitality,800,600.4477611940298,67,60,mid
1439347412,Spirit,800,338.3637130801688,1185,486,early
1548066885,Weapon,800,458.1071066724562,6909,2914,early
1644605047,Vitality,1600,1203.1449359932894,27419,11185,late
1662311306,Vitality,6400,2050.2789968652037,319,276,late
1672893796,Vitality,800,640.3234869425306,24239,9957,mid
1710079648,Vitality,800,251.29186917115462,7613,4047,early
1763073141,Weapon,1600,530.8367505839606,3853,1869,early
1770441818,Weapon,1600,1096.3496801705758,5159,2878,mid
1797283378,Vitality,6400,1672.1097962978615,35493,13123,late
1798666702,Weapon,3200,1383.3865546218487,119,52,late
1804594021,Vitality,3200,1305.0357142857142,56,47,late
1813726886,Spirit,1600,955.2960352422907,1135,784,mid
1925087134,Spirit,1600,517.0142125648264,30466,11091,early
1932939246,Weapon,3200,1074.4117647058824,170,65,mid
1955841979,Vitality,6400,2141.9737206085756,4338,3191,late
1976391348,Spirit,1600,715.304347826087,46,33,mid
1998374645,Spirit,800,705.8235294117648,170,103,mid
2010028405,Weapon,800,162.43804347826088,920,470,early
2037039379,Vitality,6400,2147.661038961039,770,597,late
2059712766,Vitality,1600,646.0909090909091,110,74,mid
2061878743,Spirit,3200,1551.7283950617284,486,395,late
2064029594,Weapon,1600,488.9111077310851,46022,14748,early
2081037738,Spirit,1600,1023.4645626458836,101108,27074,mid
2095565695,Weapon,3200,1217.2916666666667,48,35,late
2108215830,Weapon,3200,1221.4761904761904,42,32,late
2121044373,Spirit,3200,1577.2761904761905,105,60,late
2142980412,Spirit,6400,1715.525,120,85,late
2152872419,Weapon,3200,983.1066878980891,628,281,mid
2163598980,Vitality,3200,1625.624176478089,23527,9894,late
2221211450,Weapon,6400,1990.6587677725117,211,144,late
2226497419,Weapon,6400,1742.445902994088,31462,13024,late
2356412290,Weapon,1600,724.0219658309296,4507,1502,mid
2407033488,Weapon,1600,587.8713603275705,17584,6580,early
2407781327,Vitality,6400,2076.3092783505153,97,83,late
2417568017,Spirit,6400,1985.2083333333333,24,16,late
2447176615,Vitality,1600,956.4812829058591,41406,13741,mid
2462046703,Spirit,800,124.2077406549785,3023,1180,early
2463960640,Weapon,3200,1209.5436934997847,2323,1385,late
2480592370,Weapon,6400,1779.0166666666667,180,141,late
2481177645,Weapon,3200,1111.0,29,16,mid
2519598785,Spirit,6400,1806.3550006150817,40645,16154,late
2533252781,Spirit,6400,2097.9545454545455,792,566,late
2566692615,Vitality,1600,1239.282583621684,867,531,late
2603935618,Vitality,1600,682.7294960038323,79326,22315,mid
2617435668,Spirit,6400,2026.5333333333333,255,214,late
2678489038,Weapon,3200,1098.0436893203882,412,211,mid
2717651715,Spirit,3200,1221.5847106582164,96564,25963,late
2739107182,Weapon,3200,1294.035046728972,428,259,late
2800629741,Spirit,6400,1573.3960396039604,303,175,late
2820116164,Vitality,6400,2257.399558498896,906,623,late
2829638276,Vitality,800,159.44505674975366,54802,17603,early
2922054143,Spirit,800,832.4336492890995,422,356,mid
2947183272,Spirit,3200,1203.3966480446927,716,320,late
2951612397,Spirit,1600,864.9412856211061,88922,24745,mid
2956256701,Vitality,3200,1431.5862068965516,29,20,late
2971868509,Spirit,1600,794.0536119402985,8375,3605,mid
3005970438,Spirit,6400,1404.7840905772057,102719,27262,late
3028234315,Vitality,6400,2231.3946666666666,375,273,late
3074274290,Vitality,1600,498.4478057094163,4694,1700,early
3077079169,Weapon,800,372.81212986303035,32927,11482,early
3140772621,Vitality,3200,1639.818956699625,2933,1839,late
3144988365,Spirit,3200,1258.6296296296296,54,36,late
3261353684,Spirit,3200,1435.0254325484584,15374,6590,late
3270001687,Vitality,3200,1271.486040609137,788,449,late
3294954488,Weapon,3200,1112.5808764298372,12414,5899,mid
3331811235,Weapon,1600,494.6457765667575,734,322,early
3357231760,Vitality,6400,1829.5962475832584,36723,13464,late
3361075077,Vitality,1600,1128.6617429837518,677,403,mid
3361811174,Vitality,6400,2382.223564954683,331,252,late
3399065363,Vitality,800,763.7896677706832,29287,10637,mid
3403085434,Weapon,1600,976.0491454832687,34815,11828,mid
3491236900,Vitality,6400,2040.0600787918581,6092,3902,late
3577481646,Spirit,6400,2032.9652777777778,288,175,late
3585132399,Vitality,3200,1088.5721801346801,4752,2450,mid
3633614685,Vitality,800,441.4927328037857,11834,5337,early
3696726732,Weapon,3200,1099.0405283204998,72986,21687,mid
3731635960,Vitality,3200,1378.285552193646,10576,6038,late
3776945997,Spirit,800,580.4142760027192,14710,5752,early
3791587546,Weapon,3200,1217.3072023517884,2041,761,late
3862866912,Weapon,800,141.4274678111588,2330,1131,early
3884003354,Weapon,6400,1939.1959549704254,5241,3086,late
3919289022,Spirit,6400,1603.515465219038,23763,8366,late
3970837787,Vitality,1600,604.5462277604238,58904,18407,mid
3977876567,Weapon,1600,652.5907710989678,1647,874,mid
4053935515,Weapon,3200,777.3925619834711,242,115,mid
4075861416,Weapon,3200,1540.2709005490462,17667,7860,late
4104549924,Weapon,1600,730.1723646723647,702,350,mid
4139877411,Vitality,800,373.40520399666946,24020,8919,early
4204808176,Vitality,800,370.07084265473526,1341,1013,early
