item_id,category,price,avg_buy_time_s,matches,players,phase
7409189,Spirit,1600,1077.060445567406,41161,13877,mid
84321454,Spirit,1600,489.5756348246675,99240,24805,early
112198670,Vitality,1600,741.8487654320987,4212,1995,mid
334300056,Vitality,3200,1323.8263263263264,1998,1042,late
339443430,Weapon,6400,2288.8232931726907,249,214,late
343572757,Spirit,6400,2124.3526315789472,190,127,late
365620721,Weapon,6400,1773.9041095890411,438,272,late
380806748,Spirit,1600,848.6269256530476,2986,1345,mid
381961617,Weapon,1600,723.6302899177845,11555,5038,mid
393974127,Weapon,1600,863.6779505946935,1093,436,mid
395867183,Weapon,1600,721.6666666666666,27,20,mid
499683006,Vitality,1600,1493.5999934708802,30632,11972,late
619484391,Spirit,3200,1545.9327485380118,342,235,late
668299740,Weapon,800,446.6839601008943,52332,15186,early
673001892,Weapon,6400,2282.5645994832043,774,630,late
709540378,Weapon,3200,583.6366032546413,43630,13255,early
710436191,Weapon,6400,1553.8301154897295,22686,8853,late
754480263,Spirit,800,1285.0625,144,96,late
787198704,Spirit,3200,1443.9502560351134,1367,738,late
805079544,Vitality,1600,981.5649641577061,2232,995,mid
811521119,Weapon,3200,868.8932366419903,39714,12663,mid
857669956,Vitality,1600,1718.6986301369864,146,132,late
865846625,Vitality,6400,1749.3704489460717,43836,15689,late
865958998,Vitality,3200,1079.695238095238,105,60,mid
876563814,Vitality,1600,1247.9043384321524,63871,18815,late
915014646,Spirit,6400,2056.3727598566306,837,545,late
951866250,Vitality,6400,1820.4908912556054,14272,7091,late
968099481,Spirit,800,565.201333813987,83220,22505,early
989206714,Weapon,3200,1738.5623836126629,2148,1237,late
1009965641,Weapon,800,173.94171658533202,86474,22695,early
1047818222,Vitality,1600,1850.7920208152646,5765,3381,late
1055679805,Vitality,6400,1755.6502732240438,366,258,late
1102081447,Spirit,1600,1114.488,125,62,mid
1113837674,Weapon,6400,2003.9409225560728,11815,6046,late
1144549437,Weapon,1600,1351.080394922426,2127,967,late
1150006784,Spirit,1600,1024.5555555555557,45,37,mid
1193964439,Spirit,3200,1514.6875,96,59,late
1219329868,Spirit,1600,1161.2616822429907,107,67,mid
1235347618,Vitality,1600,760.6154302670623,5055,2195,mid
1250307611,Vitality,6400,2169.0745614035086,1368,989,late
1254091416,Spirit,3200,1766.0,171,161,late
1282141666,Vitality,6400,1973.9061351947098,5444,3200,late
1292979587,Spirit,3200,911.7863948365946,78088,20995,mid
1342610602,Weapon,800,586.1464285714286,280,166,early
1378931225,Vitality,3200,1664.078251599147,4690,3026,late
1396247347,Weapon,6400,2023.859410430839,882,589,late
1409190604,Vitality,3200,1486.909090909091,22,21,late
1414025773,Vitality,3200,1466.3817179065948,8522,4635,late
1414319208,Weapon,3200,1562.8260869565217,23,17,late
1427630806,Vitality,6400,1617.1150632097708,4667,2163,late
1437614329,Vitality,800,575.8148148148148,27,25,early
1439347412,Spirit,800,827.45,100,52,mid
1548066885,Weapon,800,690.380031481898,4447,2011,mid
1644605047,Vitality,1600,1320.9603007676938,19018,8279,late
1662311306,Vitality,6400,2064.885931558935,263,234,late
1672893796,Vitality,800,950.2596371882087,10584,4979,mid
1710079648,Vitality,800,304.36424483461053,10309,5385,early
1763073141,Weapon,1600,811.9829452327865,67723,18961,mid
1770441818,Weapon,1600,1303.4839920948616,5060,2638,late
1797283378,Vitality,6400,1830.6756756756756,111,51,late
1798666702,Weapon,3200,1382.4851752021564,1113,623,late
1804594021,Vitality,3200,1492.8333333333333,24,24,late
1813726886,Spirit,1600,1108.0064267352186,778,569,mid
1925087134,Spirit,1600,1170.447427293065,447,294,mid
1955841979,Vitality,6400,2091.2467441041886,2841,2095,late
1976391348,Spirit,1600,833.8804347826087,92,63,mid
1998374645,Spirit,800,419.96984924623115,1990,967,early
2010028405,Weapon,800,123.94168860093136,4939,2000,early
2037039379,Vitality,6400,2053.077249238108,7547,4318,late
2059712766,Vitality,1600,934.6410256410256,156,99,mid
2061878743,Spirit,3200,1603.9116607773851,283,237,late
2064029594,Weapon,1600,294.02716593245225,42222,13332,early
2081037738,Spirit,1600,1365.8178186176588,2503,1000,late
2095565695,Weapon,3200,1297.7971014492753,138,75,late
2108215830,Weapon,3200,1208.8196721311476,61,39,late
2121044373,Spirit,3200,1465.3313953488373,344,188,late
2142980412,Spirit,6400,1760.5876288659795,97,74,late
2152872419,Weapon,3200,1285.6310160427809,187,103,late
2163598980,Vitality,3200,1675.5513977222304,13522,6723,late
2221211450,Weapon,6400,1890.3192904656319,12628,5638,late
2226497419,Weapon,6400,1719.1792260010052,29845,10822,late
2356412290,Weapon,1600,641.4771417595083,2603,946,mid
2407033488,Weapon,1600,491.25372162262744,32244,10065,early
2407781327,Vitality,6400,2111.7445255474454,274,232,late
2447176615,Vitality,1600,1119.7849876368775,28310,9611,mid
2462046703,Spirit,800,96.82845635377281,12166,4409,early
2463960640,Weapon,3200,1668.558121923514,2641,1716,late
2480592370,Weapon,6400,1233.8069176307652,83757,21934,late
2481177645,Weapon,3200,1347.4811320754718,106,61,late
2519598785,Spirit,6400,1883.084274610407,26117,10646,late
2533252781,Spirit,6400,2166.2220588235296,680,520,late
2566692615,Vitality,1600,1164.8031623104227,6198,2490,mid
2603935618,Vitality,1600,1265.9505178365937,1738,875,late
2617435668,Spirit,6400,2082.2368421052633,266,216,late
2678489038,Weapon,3200,1287.438596491228,114,62,late
2717651715,Spirit,3200,1628.5489361702128,235,159,late
2739107182,Weapon,3200,1330.5631885936486,4629,2180,late
2800629741,Spirit,6400,1612.144927536232,69,65,late
2820116164,Vitality,6400,1940.017543859649,57,38,late
2829638276,Vitality,800,289.8495678107466,19783,7407,early
2922054143,Spirit,800,760.8301282051282,312,242,mid
2947183272,Spirit,3200,1346.8658536585365,82,44,late
2951612397,Spirit,1600,1377.5458823529411,425,259,late
2971868509,Spirit,1600,696.613190296233,16406,5245,mid
3005970438,Spirit,6400,1877.935238095238,1575,752,late
3028234315,Vitality,6400,2167.324324324324,74,64,late
3074274290,Vitality,1600,585.2404809619238,499,266,early
3077079169,Weapon,800,181.7326204634543,37501,12138,early
3140772621,Vitality,3200,1695.665592264303,1241,939,late
3144988365,Spirit,3200,957.9375,32,11,mid
3261353684,Spirit,3200,1584.1287715517242,1856,917,late
3270001687,Vitality,3200,1333.4809160305344,131,102,late
3294954488,Weapon,3200,1541.7761194029852,67,53,late
3331811235,Weapon,1600,840.8308823529412,136,88,mid
3357231760,Vitality,6400,2067.2719421924567,5674,3264,late
3361075077,Vitality,1600,1332.7673267326732,202,161,late
3361811174,Vitality,6400,2114.225509214355,2062,1210,late
3399065363,Vitality,800,955.901596020313,19298,7347,mid
3403085434,Weapon,1600,1117.6335231420646,6849,2619,mid
3491236900,Vitality,6400,2064.654554504729,2009,1430,late
3577481646,Spirit,6400,2099.5555555555557,27,23,late
3585132399,Vitality,3200,1245.254303599374,16614,7034,late
3633614685,Vitality,800,646.277250230884,42229,13703,mid
3647584222,Weapon,1600,1182.7777777777778,225,80,mid
3696726732,Weapon,3200,1560.6952164009112,6585,3169,late
3731635960,Vitality,3200,1141.0348581175376,64490,18300,mid
3776945997,Spirit,800,559.9391521197008,6015,2750,early
3791587546,Weapon,3200,1335.6344743276284,818,346,late
3862866912,Weapon,800,139.06831203173203,2269,953,early
3884003354,Weapon,6400,2010.7578175544534,4637,2708,late
3919289022,Spirit,6400,1427.770662112641,84321,22301,late
3970837787,Vitality,1600,861.7233944531466,10853,4283,mid
3977876567,Weapon,1600,774.1311706629054,709,202,mid
4053935515,Weapon,3200,459.44949026876736,4316,1776,early
4075861416,Weapon,3200,1714.435438265787,1061,531,late
4104549924,Weapon,1600,727.2626071179797,61731,17203,mid
4139877411,Vitality,800,987.6193236714976,2070,1028,mid
4204808176,Vitality,800,469.3448773448773,693,542,early
