item_id,category,price,avg_buy_time_s,matches,players,phase
7409189,Spirit,1600,680.5474143606915,53159,15371,mid
26002154,Weapon,1600,716.3115656963021,2542,773,mid
84321454,Spirit,1600,926.7694784288474,1553,597,mid
98582110,Weapon,1600,450.5885771417859,16003,5091,early
112198670,Vitality,1600,825.419612590799,4130,2189,mid
334300056,Vitality,3200,1462.0043684710351,5265,2581,late
339443430,Weapon,6400,2014.8477237048667,637,376,late
343572757,Spirit,6400,1979.1991541714724,7803,4041,late
365620721,Weapon,6400,1646.1789247311829,2325,1230,late
380806748,Spirit,1600,1002.1951283788871,26562,9971,mid
381961617,Weapon,1600,780.0695652173913,230,142,mid
393974127,Weapon,1600,596.6180033870337,46058,13364,early
395867183,Weapon,1600,906.5972994440032,1259,624,mid
395944548,Spirit,3200,1046.5065543071162,1068,341,mid
465043967,Spirit,800,365.6832262767072,43902,12578,early
493591231,Spirit,6400,1787.7216828478965,5253,2610,late
499683006,Vitality,1600,1380.6067042061902,26461,9660,late
600033864,Vitality,3200,1131.2178200986227,5881,2728,mid
619484391,Spirit,3200,1290.5587008343266,3356,1789,late
630839635,Spirit,6400,1151.2281905163923,28428,10350,mid
668299740,Weapon,800,756.9491509193055,31328,10623,mid
673001892,Weapon,6400,2195.6508313539193,421,331,late
677738769,Spirit,6400,2291.605839416058,274,214,late
709540378,Weapon,3200,700.2355769230769,1248,623,mid
710436191,Weapon,6400,1514.214358974359,7800,3266,late
754480263,Spirit,800,590.332782851943,29671,10452,early
800008313,Weapon,6400,1553.3684210526317,1501,490,late
805079544,Vitality,1600,872.9994239631336,1736,1045,mid
811521119,Weapon,3200,1057.230280774233,13071,4700,mid
857669956,Vitality,1600,1386.1115760111577,717,492,late
865846625,Vitality,6400,1955.9705179282869,1255,675,late
865958998,Vitality,3200,837.2290920133617,16465,6223,mid
876563814,Vitality,1600,1183.568147671174,4659,2013,mid
915014646,Spirit,6400,1943.577531357935,11002,5417,late
951866250,Vitality,6400,1828.8041267357717,10226,4907,late
968099481,Spirit,800,464.5467326324469,48510,14847,early
