item_id,category,price,avg_buy_time_s,matches,players,phase
7409189,Spirit,1600,1167.2748783477582,26921,9519,mid
26002154,Weapon,1600,654.7142857142857,28,26,mid
84321454,Spirit,1600,1061.1052631578948,76,46,mid
98582110,Weapon,1600,578.7788461538462,104,66,early
112198670,Vitality,1600,812.8459555269094,3103,1655,mid
334300056,Vitality,3200,1344.5968414403033,31660,9807,late
339443430,Weapon,6400,2169.29702970297,101,75,late
343572757,Spirit,6400,1604.3170636630352,48741,13290,late
365620721,Weapon,6400,1347.9625292740047,2135,1098,late
380806748,Spirit,1600,949.0479032646462,58138,16076,mid
381961617,Weapon,1600,806.0289855072464,69,40,mid
393974127,Weapon,1600,590.1034592192955,3151,1537,early
395867183,Weapon,1600,722.9026513652552,7581,3033,mid
395944548,Spirit,3200,929.4707446808511,376,93,mid
465043967,Spirit,800,533.281746031746,252,169,early
499683006,Vitality,1600,854.9342057433661,2751,1436,mid
600033864,Vitality,3200,1082.8690754359643,40657,12074,mid
619484391,Spirit,3200,1390.798353909465,972,582,late
630839635,Spirit,6400,1530.2162162162163,37,23,late
668299740,Weapon,800,551.5872927628313,50365,14381,early
673001892,Weapon,6400,2128.609375,64,47,late
677738769,Spirit,6400,2226.9531499202553,5016,2967,late
690458959,Weapon,3200,1197.739837398374,123,60,mid
709540378,Weapon,3200,581.4052870653064,67145,16594,early
754480263,Spirit,800,888.2373062153321,70310,17858,mid
805079544,Vitality,1600,878.9569892473119,558,388,mid
857669956,Vitality,1600,1283.6274509803923,51,38,late
865846625,Vitality,6400,2100.3020833333335,1248,706,late
865958998,Vitality,3200,1074.9326923076924,104,57,mid
876563814,Vitality,1600,1441.7818545697132,4497,1868,late
915014646,Spirit,6400,1722.8188710422085,41153,12984,late
951866250,Vitality,6400,1983.9481139583002,6283,3469,late
968099481,Spirit,800,913.6449707104591,19973,7553,mid
989206714,Weapon,3200,1510.4956896551723,232,123,late
1009965641,Weapon,800,267.8811457632189,66855,16735,early
1047818222,Vitality,1600,1643.3123135918192,2347,1573,late
1055679805,Vitality,6400,1503.5834970530452,2036,1074,late
1102081447,Spirit,1600,1309.6134969325153,163,84,late
1113837674,Weapon,6400,2025.5454545454545,297,199,late
1144549437,Weapon,1600,1076.2907216494846,485,254,mid
1150006784,Spirit,1600,865.46309314587,1138,445,mid
1152158042,Spirit,6400,1898.7032967032967,273,158,late
1193964439,Spirit,3200,1507.5011328628013,61349,16720,late
1219329868,Spirit,1600,1064.9951923076924,208,115,mid
1235347618,Vitality,1600,789.2024590163934,7320,3411,mid
1250307611,Vitality,6400,2070.102564102564,117,68,late
1254091416,Spirit,3200,1443.5258166491044,949,662,late
1282141666,Vitality,6400,2040.78125,64,56,late
1292979587,Spirit,3200,1167.4044943820224,178,91,mid
1342610602,Weapon,800,478.8448006809476,7049,2888,early
1371725689,Vitality,6400,1787.8461538461538,377,236,late
1378931225,Vitality,3200,1616.7346387575963,1481,1165,late
1396247347,Weapon,6400,1798.5468549422337,779,480,late
1414025773,Vitality,3200,1528.5103626943005,2316,1570,late
1414319208,Weapon,3200,1529.0292479108634,718,403,late
1427630806,Vitality,6400,1936.48,25,21,late
1437614329,Vitality,800,414.44444444444446,36,32,early
1439347412,Spirit,800,523.4148606811145,323,150,early
1548066885,Weapon,800,579.1276595744681,188,122,early
1644605047,Vitality,1600,1100.6309561880396,12508,5689,mid
1662311306,Vitality,6400,2161.608695652174,69,56,late
1672893796,Vitality,800,709.5821853179846,5299,2810,mid
1710079648,Vitality,800,238.89954238396166,13767,5494,early
1770441818,Weapon,1600,1411.6126084970306,2189,1270,late
1797283378,Vitality,6400,1942.7230769230769,715,330,late
1798666702,Weapon,3200,1017.125,152,68,mid
1804594021,Vitality,3200,1342.7073170731708,41,35,late
1813726886,Spirit,1600,956.8728984532617,1487,961,mid
1925087134,Spirit,1600,1127.6174496644296,4917,2378,mid
1932939246,Weapon,3200,1197.1869065467267,2001,1086,mid
1955841979,Vitality,6400,2136.764519535375,1894,1373,late
1976391348,Spirit,1600,359.578818359623,78738,18772,early
1998374645,Spirit,800,273.3426215449568,75795,18147,early
2010028405,Weapon,800,325.67894736842106,190,118,early
2037039379,Vitality,6400,1961.4,70,58,late
2059712766,Vitality,1600,788.0966928251121,3568,1834,mid
2061878743,Spirit,3200,1511.8973941368079,614,447,late
2064029594,Weapon,1600,509.0870307167236,1172,610,early
2081037738,Spirit,1600,1016.8633179473255,18415,6206,mid
2095565695,Weapon,3200,1036.585562696159,6691,2661,mid
2108215830,Weapon,3200,1289.5806451612902,31,26,late
2121044373,Spirit,3200,1287.1381880288798,64405,16219,late
2142980412,Spirit,6400,1745.3612903225805,155,84,late
2163598980,Vitality,3200,1626.2783208740655,3478,2121,late
2221211450,Weapon,6400,2032.7873341891313,2337,1293,late
2226497419,Weapon,6400,2062.496551724138,2465,1349,late
2356412290,Weapon,1600,984.593984962406,133,87,mid
2407033488,Weapon,1600,854.5116279069767,43,33,mid
2407781327,Vitality,6400,1969.95,20,18,late
2417568017,Spirit,6400,2148.6944444444443,180,134,late
2447176615,Vitality,1600,962.9627560521416,537,268,mid
2462046703,Spirit,800,187.0997830802603,461,272,early
2463960640,Weapon,3200,1531.1538461538462,52,41,late
2480592370,Weapon,6400,1920.687074829932,294,197,late
2481177645,Weapon,3200,1060.0069995333645,2143,1104,mid
2519598785,Spirit,6400,1887.4258951503248,19857,8232,late
2533252781,Spirit,6400,1981.4148419606047,10915,5032,late
2566692615,Vitality,1600,1175.6184210526317,152,106,mid
2603935618,Vitality,1600,1004.9880304678999,4595,2185,mid
2617435668,Spirit,6400,2013.4060402684563,596,435,late
2678489038,Weapon,3200,1126.3562992125985,508,263,mid
2717651715,Spirit,3200,1444.4114230396901,55782,15354,late
2739107182,Weapon,3200,1407.9286966686147,1711,946,late
2800629741,Spirit,6400,1689.0485436893205,206,137,late
2820116164,Vitality,6400,1840.4643993531897,19171,7289,late
2829638276,Vitality,800,119.22952548330404,45520,12742,early
2922054143,Spirit,800,845.4301675977654,537,365,mid
2947183272,Spirit,3200,1116.5311475409835,305,128,mid
2951612397,Spirit,1600,1267.4453326074045,40408,12900,late
2956256701,Vitality,3200,1406.25,20,15,late
2971868509,Spirit,1600,907.1153846153846,234,105,mid
3005970438,Spirit,6400,2005.2029939134727,6079,2882,late
3028234315,Vitality,6400,2123.8060453400503,397,246,late
3074274290,Vitality,1600,573.1061525840853,6095,2213,early
3077079169,Weapon,800,379.0907194994786,959,527,early
3140772621,Vitality,3200,1684.9017341040462,346,288,late
3144988365,Spirit,3200,1386.1184210526317,152,72,late
3190916303,Spirit,3200,1165.951724137931,145,108,mid
3261353684,Spirit,3200,1205.085379295142,72582,17915,late
3270001687,Vitality,3200,980.4357913629698,45687,12395,mid
3294954488,Weapon,3200,1376.8520710059172,507,304,late
3357231760,Vitality,6400,2183.960721868365,942,679,late
3361075077,Vitality,1600,1070.9259259259259,81,65,mid
3361811174,Vitality,6400,2131.4898192633264,4371,2300,late
3399065363,Vitality,800,507.2313258636788,4284,1693,early
3403085434,Weapon,1600,1032.2068965517242,203,70,mid
3491236900,Vitality,6400,2141.51572327044,477,391,late
3577481646,Spirit,6400,1987.57399103139,223,113,late
3585132399,Vitality,3200,1117.3443850267379,935,383,mid
3633614685,Vitality,800,702.5927758535379,2021,986,mid
3647584222,Weapon,1600,1105.4310954063603,283,140,mid
3696726732,Weapon,3200,1421.58407079646,113,74,late
3731635960,Vitality,3200,1265.0514591338665,19258,7412,late
3791587546,Weapon,3200,1275.9480405107881,2271,1188,late
3812615317,Spirit,6400,1917.4238620126557,19596,8312,late
3862866912,Weapon,800,105.85407466880771,4982,2286,early
3884003354,Weapon,6400,2127.2819472616634,2465,1543,late
3919289022,Spirit,6400,1821.2903225806451,62,42,late
3970837787,Vitality,1600,676.4850317924042,29095,9601,mid
3977876567,Weapon,1600,616.6605249873801,3962,1799,mid
4053935515,Weapon,3200,1044.1968503937007,127,73,mid
4075861416,Weapon,3200,1659.891418563923,571,320,late
4104549924,Weapon,1600,647.7669148686679,68224,16944,mid
4139877411,Vitality,800,723.4710638080131,39086,11488,mid
4204808176,Vitality,800,435.23877745940786,1047,742,early
