item_id,category,price,avg_buy_time_s,matches,players,phase
7409189,Spirit,1600,1137.762523917203,22996,6712,mid
26002154,Weapon,1600,878.8,30,26,mid
84321454,Spirit,1600,1255.456326801727,3011,1159,late
112198670,Vitality,1600,1014.6883239171375,1062,610,mid
334300056,Vitality,3200,1018.8742722515461,44143,10127,mid
339443430,Weapon,6400,2201.133333333333,30,22,late
343572757,Spirit,6400,1686.355228388071,15894,4918,late
365620721,Weapon,6400,1573.3017799352751,2472,1129,late
380806748,Spirit,1600,1291.6193373268438,21368,6586,late
381961617,Weapon,1600,668.8313253012049,913,465,mid
393974127,Weapon,1600,1014.7221337579617,1256,578,mid
395867183,Weapon,1600,871.8132040869793,15268,4455,mid
395944548,Spirit,3200,1162.8127853881278,219,76,mid
465043967,Spirit,800,530.030888030888,259,65,early
499683006,Vitality,1600,1370.2621317157711,2308,1120,late
600033864,Vitality,3200,1599.0,41,29,late
619484391,Spirit,3200,1533.367303609342,2826,1210,late
668299740,Weapon,800,693.3384943940202,1873,889,mid
673001892,Weapon,6400,2221.752941176471,85,69,late
677738769,Spirit,6400,2274.125,152,124,late
690458959,Weapon,3200,1284.3305785123966,363,198,late
709540378,Weapon,3200,737.6581804567578,2671,929,mid
754480263,Spirit,800,562.1359026369169,9367,2502,early
787198704,Spirit,3200,615.7256876497878,45481,10163,mid
805079544,Vitality,1600,1014.4724770642201,218,163,mid
857669956,Vitality,1600,1582.2136627906978,688,419,late
865846625,Vitality,6400,1978.5922746781116,233,108,late
865958998,Vitality,3200,1192.2779831932774,2975,1239,mid
876563814,Vitality,1600,1552.95530726257,2148,897,late
915014646,Spirit,6400,1919.429472152615,12371,4799,late
951866250,Vitality,6400,1996.3039772727273,3520,1812,late
968099481,Spirit,800,434.09762634983633,38801,9375,early
989206714,Weapon,3200,1455.3285714285714,280,171,late
1009965641,Weapon,800,214.619029988893,5402,1842,early
1047818222,Vitality,1600,1803.6968933669186,1191,775,late
1055679805,Vitality,6400,1900.1908876669286,1273,710,late
1102081447,Spirit,1600,1440.15,60,52,late
1113837674,Weapon,6400,2167.8146067415732,178,135,late
1144549437,Weapon,1600,1147.5993788819876,322,133,mid
1150006784,Spirit,1600,997.659793814433,194,119,mid
1152158042,Spirit,6400,2087.0577956989246,744,455,late
1193964439,Spirit,3200,1720.5394841797395,3761,1462,late
1219329868,Spirit,1600,1395.9519450800915,437,199,late
1235347618,Vitality,1600,767.3371378402107,1139,588,mid
1250307611,Vitality,6400,2113.9631336405528,217,165,late
1254091416,Spirit,3200,1473.940170940171,4797,2285,late
1282141666,Vitality,6400,1778.35,280,109,late
1292979587,Spirit,3200,1115.449105422516,18165,5257,mid
1342610602,Weapon,800,595.4698795180723,83,65,early
1371725689,Vitality,6400,1716.013651877133,293,140,late
1378931225,Vitality,3200,1694.4512,1250,902,late
1396247347,Weapon,6400,1985.2253086419753,972,589,late
1414025773,Vitality,3200,1478.4892441860466,10320,3860,late
1427630806,Vitality,6400,1806.4571428571428,35,19,late
1437614329,Vitality,800,662.72,25,21,mid
1439347412,Spirit,800,886.1447368421053,76,30,mid
1548066885,Weapon,800,604.8876860622463,1478,826,mid
1644605047,Vitality,1600,1355.462992852202,4337,1965,late
1662311306,Vitality,6400,1943.5344444444445,900,558,late
1672893796,Vitality,800,928.356278366112,2644,1304,mid
1710079648,Vitality,800,296.030724717553,7258,3072,early
1763073141,Weapon,1600,902.9785558676081,38099,9003,mid
1770441818,Weapon,1600,1407.4352669996158,2603,1098,late
1798666702,Weapon,3200,1063.6321817845926,5413,1753,mid
1804594021,Vitality,3200,1407.0748898678414,454,277,late
1813726886,Spirit,1600,985.6228135932034,8004,3043,mid
1925087134,Spirit,1600,1167.5367231638418,177,111,mid
1932939246,Weapon,3200,1151.7003336639914,11089,3376,mid
1955841979,Vitality,6400,2181.394366197183,1491,949,late
1976391348,Spirit,1600,792.3670766319773,1057,380,mid
1998374645,Spirit,800,232.30581609195403,43500,9850,early
2010028405,Weapon,800,297.01996209728367,7915,2590,early
2037039379,Vitality,6400,2048.090534979424,243,150,late
2059712766,Vitality,1600,953.4560761346999,4098,1748,mid
2061878743,Spirit,3200,1549.1332254584681,1854,1076,late
2064029594,Weapon,1600,652.307328302852,7819,3160,mid
2081037738,Spirit,1600,1576.7386609071275,463,234,late
2095565695,Weapon,3200,1414.375,40,31,late
2108215830,Weapon,3200,1351.798353909465,243,112,late
2121044373,Spirit,3200,1269.6159479038627,38237,9050,late
2142980412,Spirit,6400,1897.5017301038063,578,271,late
2152872419,Weapon,3200,1183.2329479768787,1730,758,mid
2163598980,Vitality,3200,1722.6076945496939,3431,1864,late
2221211450,Weapon,6400,1998.609489051095,822,441,late
2226497419,Weapon,6400,1832.1998097050428,4204,1544,late
2356412290,Weapon,1600,976.5269349845202,1615,867,mid
2407033488,Weapon,1600,813.5438596491229,57,33,mid
2407781327,Vitality,6400,1687.376712328767,146,68,late
2417568017,Spirit,6400,2073.7093023255816,172,119,late
2447176615,Vitality,1600,1167.8256880733945,981,549,mid
2462046703,Spirit,800,198.82188295165395,393,198,early
2463960640,Weapon,3200,1302.3,40,30,late
2480592370,Weapon,6400,1715.614010007148,1399,709,late
2481177645,Weapon,3200,1407.7395833333333,96,53,late
2519598785,Spirit,6400,1718.99749712169,19977,6103,late
2533252781,Spirit,6400,2120.1666666666665,438,277,late
2566692615,Vitality,1600,1303.2183908045977,87,58,late
2603935618,Vitality,1600,1123.0494975809454,2687,1110,mid
2617435668,Spirit,6400,1890.7184251968504,6350,2849,late
2678489038,Weapon,3200,1359.8068500842223,1781,810,late
2717651715,Spirit,3200,1689.1490984743411,8652,3590,late
2739107182,Weapon,3200,1388.4350904799371,1271,735,late
2800629741,Spirit,6400,1702.36123853211,872,487,late
2820116164,Vitality,6400,1957.761658031088,386,194,late
2829638276,Vitality,800,196.00384826827928,7276,2706,early
2922054143,Spirit,800,959.5555555555555,1377,779,mid
2947183272,Spirit,3200,1245.225,80,27,late
2951612397,Spirit,1600,1469.8967120557954,6022,2670,late
2956256701,Vitality,3200,1445.2222222222222,27,24,late
2971868509,Spirit,1600,815.3126272912424,982,472,mid
3005970438,Spirit,6400,2192.1840490797545,326,196,late
3028234315,Vitality,6400,2198.66846361186,371,233,late
3074274290,Vitality,1600,534.7180875535265,28257,6689,early
3077079169,Weapon,800,475.77266735022704,6827,2802,early
3140772621,Vitality,3200,1719.2703296703296,455,319,late
3144988365,Spirit,3200,1470.0971302428256,453,226,late
3190916303,Spirit,3200,1284.9055118110236,127,39,late
3261353684,Spirit,3200,1469.0562987928604,29077,7959,late
3270001687,Vitality,3200,1511.4178338001868,2142,1135,late
3294954488,Weapon,3200,1235.2190226876091,1146,477,late
3331811235,Weapon,1600,784.3753521126761,1420,663,mid
3357231760,Vitality,6400,2177.776243093923,362,252,late
3361075077,Vitality,1600,1273.2409638554218,83,68,late
3361811174,Vitality,6400,2167.352162400706,1133,559,late
3399065363,Vitality,800,511.30634160499204,20673,5502,early
3403085434,Weapon,1600,1139.0,84,38,mid
3491236900,Vitality,6400,2160.0501002004007,499,396,late
3577481646,Spirit,6400,1813.3805886317682,8902,3151,late
3585132399,Vitality,3200,1129.7169437242642,6557,2300,mid
3633614685,Vitality,800,746.7913031241204,7106,2682,mid
3647584222,Weapon,1600,1068.341463414634,41,24,mid
3696726732,Weapon,3200,1467.3344594594594,296,133,late
3731635960,Vitality,3200,1466.617094804746,8681,3429,late
3776945997,Spirit,800,136.89200417581011,46937,10481,early
3791587546,Weapon,3200,1386.6669527896995,1165,545,late
3812615317,Spirit,6400,1787.2295719844358,514,255,late
3862866912,Weapon,800,173.7390510948905,1644,617,early
3884003354,Weapon,6400,1945.5566000783392,2553,1207,late
3919289022,Spirit,6400,1873.0079291044776,2144,984,late
3970837787,Vitality,1600,837.3329444930495,10287,3370,mid
3977876567,Weapon,1600,772.2174817898023,961,552,mid
4053935515,Weapon,3200,957.8345886442642,6904,2268,mid
4075861416,Weapon,3200,1493.9735682819382,227,89,late
4104549924,Weapon,1600,829.0273148148148,2160,905,mid
4139877411,Vitality,800,607.1038129247783,43405,10079,mid
4204808176,Vitality,800,558.9402654867257,904,617,early
