item_id,category,price,avg_buy_time_s,matches,players,phase
7409189,Spirit,1600,662.8763120651021,33916,12521,mid
26002154,Weapon,1600,723.4042553191489,47,13,mid
84321454,Spirit,1600,809.6665357423409,5092,2378,mid
112198670,Vitality,1600,862.396875,960,605,mid
334300056,Vitality,3200,1391.2435597189697,427,268,late
339443430,Weapon,6400,2476.655172413793,29,23,late
343572757,Spirit,6400,2152.094017094017,702,506,late
365620721,Weapon,6400,1642.7727272727273,88,58,late
380806748,Spirit,1600,799.3195712504524,49726,16147,mid
381961617,Weapon,1600,810.8602620087336,916,497,mid
393974127,Weapon,1600,857.953216374269,513,264,mid
395867183,Weapon,1600,502.10103196940173,13857,4954,early
395944548,Spirit,3200,914.0177353342428,733,188,mid
465043967,Spirit,800,319.20454545454544,44,14,early
499683006,Vitality,1600,1360.57806244996,1249,692,late
619484391,Spirit,3200,1605.5285714285715,70,65,late
630839635,Spirit,6400,1385.848595172141,12635,4681,late
668299740,Weapon,800,612.3817174515235,1805,975,mid
673001892,Weapon,6400,2445.437158469945,183,174,late
709540378,Weapon,3200,662.4181015452539,2265,1085,mid
710436191,Weapon,6400,1744.0,21,14,late
754480263,Spirit,800,1288.5533980582525,206,74,late
787198704,Spirit,3200,1573.4936305732483,1570,932,late
805079544,Vitality,1600,948.32,275,187,mid
811521119,Weapon,3200,1251.5087719298247,57,47,late
857669956,Vitality,1600,1435.1513157894738,152,113,late
865846625,Vitality,6400,2044.4565217391305,1610,1060,late
865958998,Vitality,3200,1396.25,24,18,late
876563814,Vitality,1600,1365.586129753915,5364,2822,late
915014646,Spirit,6400,1930.872155728002,15206,7235,late
951866250,Vitality,6400,2033.6522172396612,2007,1379,late
968099481,Spirit,800,352.47490377412106,38711,13936,early
989206714,Weapon,3200,1556.6567164179105,67,38,late
1009965641,Weapon,800,122.08389531149646,37368,13150,early
1047818222,Vitality,1600,1754.3856729377712,1382,1007,late
1055679805,Vitality,6400,2037.1724137931035,87,66,late
1102081447,Spirit,1600,820.2154471544716,246,144,mid
1113837674,Weapon,6400,2073.729972844535,5892,3466,late
1144549437,Weapon,1600,906.8774027032534,14723,6688,mid
1150006784,Spirit,1600,432.4466885861907,8516,4063,early
1152158042,Spirit,6400,1950.878787878788,33,17,late
1193964439,Spirit,3200,1825.8383838383838,99,43,late
1219329868,Spirit,1600,851.3382352941177,136,94,mid
1235347618,Vitality,1600,834.6952380952381,840,555,mid
1250307611,Vitality,6400,2121.013986013986,286,220,late
1252627263,Vitality,3200,869.7931034482758,29,7,mid
1254091416,Spirit,3200,1625.7761732851986,277,243,late
1282141666,Vitality,6400,2037.0568337912089,5824,3547,late
1292979587,Spirit,3200,971.3712216624685,9528,4564,mid
1342610602,Weapon,800,342.45098039215685,102,59,early
1371725689,Vitality,6400,1897.2068965517242,29,20,late
1378931225,Vitality,3200,1633.4704081632653,1960,1503,late
1396247347,Weapon,6400,2251.581818181818,55,53,late
1414025773,Vitality,3200,1341.1967020023558,3396,2176,late
1414319208,Weapon,3200,1562.6774193548388,31,19,late
1427630806,Vitality,6400,1844.9558823529412,68,51,late
1437614329,Vitality,800,339.27272727272725,44,18,early
1439347412,Spirit,800,197.52613035819144,3406,1370,early
1548066885,Weapon,800,723.0884074941451,1708,832,mid
1644605047,Vitality,1600,1303.4161388047369,3631,2234,late
1662311306,Vitality,6400,2056.923076923077,195,161,late
1672893796,Vitality,800,864.9745454545455,1650,1020,mid
1710079648,Vitality,800,305.23965763195434,2103,1522,early
1763073141,Weapon,1600,754.7890979338149,47624,15346,mid
1770441818,Weapon,1600,1669.0322061191625,621,429,late
1797283378,Vitality,6400,2047.1136363636363,88,52,late
1804594021,Vitality,3200,1341.9259259259259,27,26,late
1813726886,Spirit,1600,1028.6837606837607,468,342,mid
1925087134,Spirit,1600,454.728813559322,12744,5145,early
1932939246,Weapon,3200,1145.925,80,39,mid
1955841979,Vitality,6400,2192.5924882629106,1065,849,late
1976391348,Spirit,1600,549.7178082191781,365,101,early
1998374645,Spirit,800,633.060465116279,1075,518,mid
2010028405,Weapon,800,192.87423043095868,2274,1125,early
2037039379,Vitality,6400,1900.1473122691834,12185,6073,late
2059712766,Vitality,1600,722.8855042016806,1904,914,mid
2061878743,Spirit,3200,1606.1722972972973,296,256,late
2064029594,Weapon,1600,357.3359235441229,44784,14814,early
2081037738,Spirit,1600,1094.1444241316271,42666,14835,mid
2095565695,Weapon,3200,1043.804347826087,46,16,mid
2108215830,Weapon,3200,1391.025641025641,39,29,late
2121044373,Spirit,3200,1443.6305220883535,996,521,late
2142980412,Spirit,6400,1994.12,50,44,late
2152872419,Weapon,3200,1253.6144578313254,166,131,late
2163598980,Vitality,3200,1633.4778867320392,4997,3141,late
2221211450,Weapon,6400,2320.770459081836,501,379,late
2226497419,Weapon,6400,1835.2855942175156,5949,3217,late
2356412290,Weapon,1600,1113.3830421815082,2347,1095,mid
2407033488,Weapon,1600,745.4753086419753,162,98,mid
2407781327,Vitality,6400,2100.9736842105262,38,28,late
