item_id,category,price,avg_buy_time_s,matches,players,phase
7409189,Spirit,1600,996.7715238379616,20094,5719,mid
26002154,Weapon,1600,544.1714285714286,35,18,early
84321454,Spirit,1600,890.8913715236511,4207,1382,mid
112198670,Vitality,1600,939.731228668942,1172,683,mid
334300056,Vitality,3200,1319.9227222133884,18867,6209,late
339443430,Weapon,6400,1940.5411764705882,85,70,late
343572757,Spirit,6400,2050.5082480684905,4789,2129,late
365620721,Weapon,6400,1540.7490445859873,785,429,late
380806748,Spirit,1600,869.7984570877531,36295,10022,mid
381961617,Weapon,1600,436.7369519832985,1916,981,early
393974127,Weapon,1600,720.809381663113,2345,990,mid
395944548,Spirit,3200,1226.8444444444444,45,27,late
465043967,Spirit,800,513.7727272727273,22,16,early
493591231,Spirit,6400,1595.9830151990159,25199,7877,late
499683006,Vitality,1600,1001.1406955736225,4428,1837,mid
600033864,Vitality,3200,1338.2342857142858,175,74,late
619484391,Spirit,3200,1643.5448275862068,145,111,late
630839635,Spirit,6400,1532.4592427616926,11225,3982,late
668299740,Weapon,800,542.4491404011461,2792,1177,early
673001892,Weapon,6400,2067.287804878049,205,129,late
677738769,Spirit,6400,2120.639650872818,4010,1846,late
709540378,Weapon,3200,678.1105726081494,5571,1818,mid
710436191,Weapon,6400,1621.0120412844037,1744,966,late
754480263,Spirit,800,634.5600217864924,45900,11556,mid
787198704,Spirit,3200,1370.9068802103152,28909,8595,late
805079544,Vitality,1600,901.086642599278,277,200,mid
811521119,Weapon,3200,706.0303282786202,6001,2293,mid
857669956,Vitality,1600,1011.570281124498,498,241,mid
865846625,Vitality,6400,1795.1625560538116,1784,796,late
865958998,Vitality,3200,1100.030303030303,33,23,mid
876563814,Vitality,1600,1339.1317129629629,4320,1661,late
915014646,Spirit,6400,1950.5192617991127,9916,4408,late
951866250,Vitality,6400,1712.2690559255736,9459,3456,late
968099481,Spirit,800,742.043575550583,16982,4965,mid
989206714,Weapon,3200,1429.1072056239016,569,241,late
1009965641,Weapon,800,130.52229014462503,33535,9366,early
1047818222,Vitality,1600,1445.0769752787203,10315,4308,late
1055679805,Vitality,6400,1581.0149716055757,1937,939,late
1102081447,Spirit,1600,675.7687549300452,48174,12126,mid
1113837674,Weapon,6400,1901.9059561128527,638,367,late
1144549437,Weapon,1600,1061.6864147088866,979,418,mid
1150006784,Spirit,1600,440.7355941704036,35680,9746,early
1152158042,Spirit,6400,2085.00826446281,121,83,late
1193964439,Spirit,3200,1511.0636471194975,32963,9450,late
1219329868,Spirit,1600,1106.9172413793103,145,104,mid
1235347618,Vitality,1600,571.8018867924528,3816,1743,early
1250307611,Vitality,6400,2145.5669014084506,1704,1040,late
1254091416,Spirit,3200,1454.3630573248408,2041,1184,late
1282141666,Vitality,6400,1632.4832369942196,865,436,late
1292979587,Spirit,3200,1300.205199628598,1077,395,late
1342610602,Weapon,800,412.7042253521127,781,412,early
1378931225,Vitality,3200,1594.594793713163,2036,1398,late
1396247347,Weapon,6400,1778.3125,704,407,late
1409190604,Vitality,3200,1097.3255033557048,298,169,mid
1414025773,Vitality,3200,1270.207100591716,2535,1507,late
1414319208,Weapon,3200,1412.2183908045977,696,352,late
1427630806,Vitality,6400,1698.6064037485357,5122,2302,late
1437614329,Vitality,800,343.8,30,20,early
1439347412,Spirit,800,493.26455368693405,1546,447,early
1548066885,Weapon,800,345.4555898491084,5832,2158,early
1644605047,Vitality,1600,1317.0355753723557,10541,3731,late
1662311306,Vitality,6400,1819.855882352941,340,215,late
1672893796,Vitality,800,1042.9729784230692,4959,2119,mid
1710079648,Vitality,800,397.2848,1875,1024,early
1763073141,Weapon,1600,659.5110071546505,3634,1571,mid
1770441818,Weapon,1600,1378.680832610581,1153,575,late
1797283378,Vitality,6400,2169.1205479452055,365,241,late
1798666702,Weapon,3200,1482.391304347826,23,21,late
1804594021,Vitality,3200,1204.695652173913,391,210,late
1813726886,Spirit,1600,880.8090737240076,1587,849,mid
1925087134,Spirit,1600,794.1104696190946,14203,4997,mid
1932939246,Weapon,3200,1433.77625,800,416,late
1955841979,Vitality,6400,2110.470588235294,612,453,late
1998374645,Spirit,800,1021.5410958904109,146,71,mid
2010028405,Weapon,800,229.86315789473684,380,179,early
2037039379,Vitality,6400,1919.7664233576643,548,349,late
2059712766,Vitality,1600,729.5290697674419,172,78,mid
2061878743,Spirit,3200,1453.6084656084656,756,505,late
2064029594,Weapon,1600,386.39604489577766,1871,704,early
2081037738,Spirit,1600,1028.6867833038464,45783,11756,mid
2095565695,Weapon,3200,1194.4911660777386,283,135,mid
2108215830,Weapon,3200,1084.5644213285973,23649,7492,mid
2121044373,Spirit,3200,1755.2877697841727,139,55,late
2142980412,Spirit,6400,1908.9891304347825,92,61,late
2152872419,Weapon,3200,1223.7794117647059,204,121,late
2163598980,Vitality,3200,1594.640484100617,4214,2403,late
2221211450,Weapon,6400,1841.4468085106382,658,356,late
2226497419,Weapon,6400,1917.0241448692152,497,234,late
2356412290,Weapon,1600,548.5686414891713,5587,2059,early
2407033488,Weapon,1600,308.3998699045967,23060,6930,early
2407781327,Vitality,6400,1527.8566775244299,614,359,late
2417568017,Spirit,6400,2085.64,50,43,late
2447176615,Vitality,1600,906.0081017470807,22094,6734,mid
2462046703,Spirit,800,117.3250569476082,4390,1208,early
2463960640,Weapon,3200,1307.4376770538245,706,372,late
2480592370,Weapon,6400,1586.3667820069204,1445,701,late
2481177645,Weapon,3200,1190.6904761904761,210,90,mid
2519598785,Spirit,6400,1736.031847133758,14601,4808,late
2533252781,Spirit,6400,2271.151219512195,205,165,late
2566692615,Vitality,1600,1021.5661590524535,8865,3327,mid
2603935618,Vitality,1600,956.0772327357238,24096,7407,mid
2617435668,Spirit,6400,2022.4474327628361,409,314,late
2678489038,Weapon,3200,1216.518105849582,718,407,late
2717651715,Spirit,3200,1650.676147136898,23733,7987,late
2739107182,Weapon,3200,1170.7138677589232,1709,869,mid
