item_id,category,price,avg_buy_time_s,matches,players,phase
7409189,Spirit,1600,642.5156003455226,86825,22849,mid
26002154,Weapon,1600,844.7692307692307,143,81,mid
84321454,Spirit,1600,360.67496424923394,97900,24734,early
98582110,Weapon,1600,656.795918367347,49,23,mid
112198670,Vitality,1600,994.531149301826,1862,1277,mid
334300056,Vitality,3200,1093.0939175481815,110416,27032,mid
339443430,Weapon,6400,2355.1875,32,28,late
343572757,Spirit,6400,1805.829938755163,35105,13185,late
365620721,Weapon,6400,1702.510344827586,145,99,late
380806748,Spirit,1600,1193.5723058375875,53087,17714,mid
381961617,Weapon,1600,929.0416666666666,24,14,mid
393974127,Weapon,1600,1104.2463020295838,17442,6983,mid
395867183,Weapon,1600,863.4905973155559,56101,16443,mid
395944548,Spirit,3200,1040.4305555555557,72,37,mid
465043967,Spirit,800,740.4736842105264,114,73,mid
493591231,Spirit,6400,2128.491967871486,498,348,late
499683006,Vitality,1600,1463.3021582733813,139,110,late
600033864,Vitality,3200,1116.7343004246684,26609,9138,mid
619484391,Spirit,3200,1580.6405610753945,3422,1868,late
630839635,Spirit,6400,1677.4,25,19,late
668299740,Weapon,800,804.6086956521739,92,78,mid
673001892,Weapon,6400,2477.6233766233768,77,76,late
677738769,Spirit,6400,2031.1638802805414,24524,10314,late
690458959,Weapon,3200,1463.2368421052631,76,41,late
709540378,Weapon,3200,736.8327165062916,1351,607,mid
754480263,Spirit,800,981.3123529411764,61200,18886,mid
787198704,Spirit,3200,1804.6753955833767,28755,12552,late
800008313,Weapon,6400,1625.701754385965,57,43,late
805079544,Vitality,1600,1005.7658045977012,696,526,mid
811521119,Weapon,3200,1298.2702702702702,37,28,late
857669956,Vitality,1600,1646.5333333333333,435,348,late
865846625,Vitality,6400,2082.04,125,91,late
865958998,Vitality,3200,1281.758064516129,62,38,late
876563814,Vitality,1600,1286.5254582484724,982,545,late
915014646,Spirit,6400,2020.860973187686,22154,10672,late
951866250,Vitality,6400,1929.432918395574,7953,4452,late
968099481,Spirit,800,293.59712103342997,90727,23630,early
1009965641,Weapon,800,298.2895277207392,2922,1449,early
1047818222,Vitality,1600,1743.8539283845407,13377,6289,late
1055679805,Vitality,6400,2095.785714285714,42,39,late
1102081447,Spirit,1600,1516.0942528735632,435,291,late
1113837674,Weapon,6400,2081.5381355932204,1652,1192,late
1144549437,Weapon,1600,1150.2730627306273,542,280,mid
1150006784,Spirit,1600,375.1245865490628,4535,2364,early
1152158042,Spirit,6400,1982.1194209891435,829,490,late
1193964439,Spirit,3200,1572.0671226724703,57894,18561,late
1219329868,Spirit,1600,1033.357568533969,839,418,mid
1235347618,Vitality,1600,859.0481927710844,913,571,mid
1250307611,Vitality,6400,2013.2913669064749,278,205,late
1252627263,Vitality,3200,1067.1052631578948,57,37,mid
1254091416,Spirit,3200,1545.9520400858983,1397,1087,late
1282141666,Vitality,6400,1500.0202621298968,27391,10214,late
1292979587,Spirit,3200,1204.529702970297,1010,425,late
1342610602,Weapon,800,451.6188679245283,265,186,early
1371725689,Vitality,6400,1745.1466666666668,75,65,late
1378931225,Vitality,3200,1679.9595701125895,3908,2814,late
1396247347,Weapon,6400,1978.2079207920792,202,135,late
1414025773,Vitality,3200,1494.0469307637402,5604,3388,late
1414319208,Weapon,3200,1632.155172413793,174,96,late
1427630806,Vitality,6400,2000.3076923076924,65,52,late
1437614329,Vitality,800,491.6666666666667,96,66,early
1439347412,Spirit,800,615.7873303167421,221,106,mid
1548066885,Weapon,800,793.5294117647059,85,76,mid
1644605047,Vitality,1600,1297.236543035856,11351,5759,late
1662311306,Vitality,6400,2051.6137404580154,655,541,late
1672893796,Vitality,800,908.3465573145146,5243,3067,mid
1710079648,Vitality,800,264.5188852592895,9796,5218,early
1763073141,Weapon,1600,754.0704889143888,48802,15347,mid
1770441818,Weapon,1600,1575.2395980647561,13435,6385,late
1797283378,Vitality,6400,2312.4886363636365,88,73,late
1798666702,Weapon,3200,1580.282913165266,357,190,late
1804594021,Vitality,3200,1438.2872928176796,181,138,late
1813726886,Spirit,1600,1148.2576042057829,2663,1694,mid
1925087134,Spirit,1600,860.5298578199053,1055,581,mid
1932939246,Weapon,3200,1153.1012624584719,7525,3413,mid
1955841979,Vitality,6400,2175.891959798995,1990,1515,late
1976391348,Spirit,1600,641.0400536912751,18625,6655,mid
1998374645,Spirit,800,314.4257909510828,123617,28894,early
2010028405,Weapon,800,145.0545038242315,102635,25563,early
2037039379,Vitality,6400,2053.5526613816533,883,611,late
2059712766,Vitality,1600,869.4252271270781,26527,9930,mid
2061878743,Spirit,3200,1555.8584202682564,1342,1049,late
2064029594,Weapon,1600,668.1898253606682,1317,587,mid
2081037738,Spirit,1600,1540.875945537065,661,402,late
2095565695,Weapon,3200,1319.878260869565,115,64,late
2108215830,Weapon,3200,1449.741935483871,31,23,late
2121044373,Spirit,3200,1260.3113756780908,110789,27299,late
2142980412,Spirit,6400,1854.237168141593,565,318,late
2152872419,Weapon,3200,1422.5192023633679,1354,738,late
2163598980,Vitality,3200,1749.186968430157,6937,4112,late
2221211450,Weapon,6400,1819.3795285901354,4582,2726,late
2226497419,Weapon,6400,2120.5,232,157,late
2356412290,Weapon,1600,872.0188679245283,53,46,mid
2407033488,Weapon,1600,800.5735294117648,68,45,mid
2407781327,Vitality,6400,1911.98,50,35,late
2417568017,Spirit,6400,2096.0263157894738,38,30,late
2447176615,Vitality,1600,1092.3193343898574,1262,669,mid
2462046703,Spirit,800,230.0409429280397,806,511,early
2463960640,Weapon,3200,1565.9666666666667,30,26,late
2480592370,Weapon,6400,2209.718220338983,472,389,late
2481177645,Weapon,3200,1318.0408163265306,49,34,late
2519598785,Spirit,6400,1599.0199310944392,62114,19250,late
2533252781,Spirit,6400,2130.6246246246246,333,261,late
2566692615,Vitality,1600,982.4937965260546,403,240,mid
2603935618,Vitality,1600,936.3060475983482,36808,12628,mid
2617435668,Spirit,6400,2056.914643696163,1277,976,late
2678489038,Weapon,3200,1328.2903225806451,279,146,late
2717651715,Spirit,3200,1985.5505836575876,514,381,late
2739107182,Weapon,3200,1489.8139534883721,43,34,late
2800629741,Spirit,6400,1620.9405963841277,4259,2096,late
2820116164,Vitality,6400,2469.787535410765,353,282,late
2829638276,Vitality,800,200.728629417383,16752,7120,early
2922054143,Spirit,800,942.3022421524664,1115,849,mid
2947183272,Spirit,3200,1205.121212121212,165,74,late
2951612397,Spirit,1600,1670.225,720,452,late
2956256701,Vitality,3200,1527.0625,32,27,late
2971868509,Spirit,1600,818.2886075949367,16985,6093,mid
3005970438,Spirit,6400,2162.997578692494,413,280,late
3028234315,Vitality,6400,2136.649373881932,559,390,late
3074274290,Vitality,1600,521.6441817397701,39419,12105,early
3077079169,Weapon,800,609.8662470495673,1271,649,mid
3140772621,Vitality,3200,1696.1270459859704,1283,924,late
3144988365,Spirit,3200,1457.0358974358974,195,144,late
3190916303,Spirit,3200,1379.9827586206898,58,36,late
3261353684,Spirit,3200,1474.5918393487418,70264,20847,late
3270001687,Vitality,3200,1285.9416230635068,19494,7728,late
3294954488,Weapon,3200,1391.6058906030855,713,458,late
3331811235,Weapon,1600,1105.8894645941277,1158,642,mid
3357231760,Vitality,6400,1974.1384869023632,16377,7336,late
3361075077,Vitality,1600,1216.164113785558,457,365,late
3361811174,Vitality,6400,2470.4829268292683,205,155,late
3399065363,Vitality,800,452.9173658159862,28487,9694,early
3403085434,Weapon,1600,1045.36,25,21,mid
3491236900,Vitality,6400,2087.358644067797,1475,1153,late
3577481646,Spirit,6400,1860.7795964441937,14174,6835,late
3585132399,Vitality,3200,1227.2457466918715,529,256,late
3633614685,Vitality,800,859.6426264800862,929,509,mid
3696726732,Weapon,3200,1393.3243638490787,3419,1920,late
3731635960,Vitality,3200,1411.1204261031482,23093,10322,late
3776945997,Spirit,800,590.4586143163995,120114,28348,early
3791587546,Weapon,3200,1266.510812330658,19561,7383,late
3812615317,Spirit,6400,1967.9724344978165,3664,2063,late
3862866912,Weapon,800,140.77266009852218,4060,2215,early
3884003354,Weapon,6400,1875.4557807283174,12879,6281,late
3919289022,Spirit,6400,2005.4292400541938,8119,4592,late
3970837787,Vitality,1600,893.3956230865177,17638,7240,mid
3977876567,Weapon,1600,907.5862068965517,58,42,mid
4053935515,Weapon,3200,785.1561283599473,97881,24795,mid
4075861416,Weapon,3200,1555.5310621242486,499,272,late
4104549924,Weapon,1600,1006.328947368421,76,63,mid
4139877411,Vitality,800,774.1641182878121,99148,25441,mid
4204808176,Vitality,800,395.828486939379,2029,1383,early
