item_id,category,price,avg_buy_time_s,matches,players,phase
7409189,Spirit,1600,926.5340541091873,39217,11450,mid
26002154,Weapon,1600,734.109756097561,82,64,mid
84321454,Spirit,1600,291.2987227581279,44784,12201,early
98582110,Weapon,1600,643.2851985559566,277,126,mid
112198670,Vitality,1600,792.8627615062761,1195,717,mid
334300056,Vitality,3200,1551.25,228,153,late
339443430,Weapon,6400,1997.7272727272727,121,82,late
343572757,Spirit,6400,1960.2457289960216,4273,1892,late
365620721,Weapon,6400,1625.8666666666666,30,28,late
380806748,Spirit,1600,1174.9790856787436,38586,12086,mid
381961617,Weapon,1600,752.2083333333334,24,21,mid
393974127,Weapon,1600,782.0247524752475,202,131,mid
395867183,Weapon,1600,600.3976608187135,855,403,mid
395944548,Spirit,3200,886.1757088560762,59462,15251,mid
465043967,Spirit,800,533.359375,192,124,early
493591231,Spirit,6400,1861.6818181818182,22,21,late
499683006,Vitality,1600,1217.1986301369864,146,108,late
600033864,Vitality,3200,1144.1573033707866,267,159,mid
619484391,Spirit,3200,1691.760034904014,1146,746,late
630839635,Spirit,6400,1706.2173913043478,230,161,late
668299740,Weapon,800,624.8888888888889,117,87,mid
677738769,Spirit,6400,2035.3541666666667,624,460,late
709540378,Weapon,3200,696.6957403651115,493,253,mid
754480263,Spirit,800,265.3094805795863,28089,7563,early
800008313,Weapon,6400,1375.8,30,26,late
805079544,Vitality,1600,857.6648044692737,537,359,mid
857669956,Vitality,1600,1256.1646586345382,498,390,late
865846625,Vitality,6400,2058.2393162393164,351,221,late
865958998,Vitality,3200,991.0118262451672,4397,1810,mid
876563814,Vitality,1600,1169.9547289504037,3468,1519,mid
915014646,Spirit,6400,1865.908512653945,22167,8630,late
951866250,Vitality,6400,1896.278590425532,4512,2391,late
968099481,Spirit,800,586.8290622950819,38125,11303,early
1009965641,Weapon,800,325.1396626127893,5098,2410,early
1047818222,Vitality,1600,1674.7127184827073,5378,2710,late
1055679805,Vitality,6400,1602.1267605633802,71,50,late
1102081447,Spirit,1600,1091.6653386454184,251,149,mid
1144549437,Weapon,1600,1083.8142857142857,70,50,mid
1150006784,Spirit,1600,669.0009045680688,2211,880,mid
1152158042,Spirit,6400,2039.9310344827586,87,52,late
1193964439,Spirit,3200,1511.4333971002818,19864,6165,late
1219329868,Spirit,1600,1144.8011695906432,342,170,mid
1235347618,Vitality,1600,750.2647058823529,782,493,mid
1250307611,Vitality,6400,1924.8017691415314,6896,3614,late
1252627263,Vitality,3200,967.1290322580645,62,44,mid
1254091416,Spirit,3200,1389.6900763358778,1965,1291,late
1282141666,Vitality,6400,1737.1351351351352,37,27,late
1292979587,Spirit,3200,1224.815712900097,1031,499,late
1342610602,Weapon,800,459.68904593639576,566,366,early
1371725689,Vitality,6400,1517.0185009833199,13729,5405,late
1378931225,Vitality,3200,1632.7035132819194,3501,2131,late
1396247347,Weapon,6400,1621.6060606060605,33,22,late
1414025773,Vitality,3200,1515.3559556786704,1444,978,late
1414319208,Weapon,3200,1381.560975609756,82,68,late
1427630806,Vitality,6400,2036.7306666666666,375,265,late
1437614329,Vitality,800,401.60769230769233,130,94,early
1439347412,Spirit,800,676.2414126753749,4134,1779,mid
1548066885,Weapon,800,654.0416666666666,120,88,mid
1644605047,Vitality,1600,1245.9009702241553,5978,2975,late
1662311306,Vitality,6400,1827.0235934664247,551,441,late
1672893796,Vitality,800,855.7438905180841,3069,1747,mid
1710079648,Vitality,800,292.25671812464265,1749,1142,early
1770441818,Weapon,1600,1015.2380952380952,63,44,mid
1797283378,Vitality,6400,1986.0242587601078,742,435,late
