item_id,category,price,avg_buy_time_s,matches,players,phase
7409189,Spirit,1600,803.0340275819468,74469,18880,mid
26002154,Weapon,1600,806.5666666666667,30,26,mid
84321454,Spirit,1600,993.6447963800905,2210,876,mid
112198670,Vitality,1600,1115.4085077650236,1481,946,mid
334300056,Vitality,3200,1280.0290851577458,60065,16204,late
339443430,Weapon,6400,2339.8039215686276,51,41,late
343572757,Spirit,6400,1743.6526579083759,44377,13771,late
365620721,Weapon,6400,1461.6947670034685,6631,2549,late
380806748,Spirit,1600,666.1911448911331,76837,19305,mid
381961617,Weapon,1600,608.1331139694885,3343,1616,mid
393974127,Weapon,1600,800.1535093720071,7309,2827,mid
395867183,Weapon,1600,711.6024399657666,59591,14847,mid
465043967,Spirit,800,957.5333333333333,30,27,mid
493591231,Spirit,6400,2051.0933226065968,2486,1470,late
499683006,Vitality,1600,944.1331908831909,7020,2981,mid
619484391,Spirit,3200,1186.3927847588163,2467,952,mid
630839635,Spirit,6400,1998.777358490566,265,193,late
668299740,Weapon,800,555.6521111760057,29107,9647,early
673001892,Weapon,6400,2161.99711815562,347,234,late
677738769,Spirit,6400,2294.6357100059918,1669,1151,late
690458959,Weapon,3200,1294.8781512605042,238,86,late
709540378,Weapon,3200,702.0636833046472,1162,474,mid
754480263,Spirit,800,1263.5666392431099,4862,2254,late
787198704,Spirit,3200,1112.2568091790738,73210,18573,mid
805079544,Vitality,1600,1056.8523076923077,325,264,mid
857669956,Vitality,1600,1846.2119565217392,184,161,late
865846625,Vitality,6400,2115.827118644068,295,188,late
865958998,Vitality,3200,1404.0232558139535,43,31,late
876563814,Vitality,1600,1841.667071688943,2469,1454,late
915014646,Spirit,6400,1986.8248204510069,19911,8945,late
951866250,Vitality,6400,2070.751383013342,6146,3395,late
968099481,Spirit,800,552.7586478463683,66028,17705,early
989206714,Weapon,3200,1421.110119047619,336,158,late
1009965641,Weapon,800,200.19414204250907,3858,1785,early
1047818222,Vitality,1600,1946.7095890410958,1095,840,late
1055679805,Vitality,6400,1692.5343631072308,4467,2151,late
1102081447,Spirit,1600,1787.6430957683742,1796,1012,late
1113837674,Weapon,6400,2124.0252100840335,476,269,late
1144549437,Weapon,1600,1330.3358208955224,670,298,late
1150006784,Spirit,1600,936.9472118959108,1345,646,mid
1152158042,Spirit,6400,2030.0,61,43,late
1193964439,Spirit,3200,1898.3105423987777,2618,1619,late
1219329868,Spirit,1600,1495.029268292683,205,143,late
1235347618,Vitality,1600,688.8368227309329,17386,5905,mid
1250307611,Vitality,6400,2226.953020134228,149,121,late
1254091416,Spirit,3200,1692.9775051124745,978,764,late
1282141666,Vitality,6400,2165.4095238095238,210,150,late
1292979587,Spirit,3200,1295.0885185495351,11941,4570,late
1342610602,Weapon,800,352.780487804878,41,39,early
1378931225,Vitality,3200,1734.3959441489362,3008,2162,late
1396247347,Weapon,6400,1837.2000654878848,3054,1289,late
1409190604,Vitality,3200,1039.920792079208,101,34,mid
1414025773,Vitality,3200,1489.807124557765,16394,7017,late
1414319208,Weapon,3200,1826.64,25,10,late
1437614329,Vitality,800,495.28125,32,30,early
1439347412,Spirit,800,798.1515151515151,33,23,mid
1548066885,Weapon,800,838.9133858267717,381,188,mid
1644605047,Vitality,1600,1374.257872058336,9051,4225,late
1662311306,Vitality,6400,2302.264,250,218,late
1672893796,Vitality,800,1159.9132047477744,4044,2402,mid
1710079648,Vitality,800,275.44272021907807,6573,3373,early
1763073141,Weapon,1600,1146.953760711683,39793,11178,mid
1770441818,Weapon,1600,1489.1863945578232,2205,1108,late
1797283378,Vitality,6400,2344.925925925926,81,58,late
1798666702,Weapon,3200,1450.618556701031,97,49,late
1804594021,Vitality,3200,1524.5925925925926,108,85,late
1813726886,Spirit,1600,1186.88322147651,745,449,mid
1925087134,Spirit,1600,1391.9107142857142,168,98,late
1932939246,Weapon,3200,1559.2344497607655,627,344,late
1955841979,Vitality,6400,2343.987234042553,1645,1247,late
1976391348,Spirit,1600,837.6451612903226,31,20,mid
1998374645,Spirit,800,229.61691321185955,78755,19397,early
2010028405,Weapon,800,297.80892857142857,560,223,early
2037039379,Vitality,6400,2122.4657894736843,380,186,late
2059712766,Vitality,1600,1017.7437325905292,359,229,mid
2061878743,Spirit,3200,1645.8853658536586,820,620,late
2064029594,Weapon,1600,579.5550654934729,45119,12706,early
2081037738,Spirit,1600,1737.3701413427561,4528,2141,late
2108215830,Weapon,3200,1462.8636363636363,44,37,late
2121044373,Spirit,3200,1073.4571171147297,75473,18941,mid
2142980412,Spirit,6400,2126.4247311827958,186,123,late
2152872419,Weapon,3200,961.6486529826813,18708,6699,mid
2163598980,Vitality,3200,1788.2552995391704,3255,2123,late
2221211450,Weapon,6400,2084.690531177829,866,485,late
2226497419,Weapon,6400,2186.8831658291456,4776,2798,late
2356412290,Weapon,1600,1001.1360691144708,463,193,mid
2407033488,Weapon,1600,971.5779685264664,699,253,mid
2407781327,Vitality,6400,2194.681818181818,22,19,late
2417568017,Spirit,6400,2523.904761904762,105,95,late
2447176615,Vitality,1600,1119.7339449541284,763,418,mid
2462046703,Spirit,800,215.32525697503672,1362,688,early
2463960640,Weapon,3200,1527.178861788618,123,76,late
2480592370,Weapon,6400,1888.4172932330828,798,380,late
2481177645,Weapon,3200,1448.2727272727273,22,15,late
2519598785,Spirit,6400,1398.3970941438101,67450,17793,late
2533252781,Spirit,6400,2246.557147211216,3281,1930,late
2566692615,Vitality,1600,1213.0,47,44,late
2603935618,Vitality,1600,1280.6013916500995,2012,1084,late
2617435668,Spirit,6400,2247.7508143322475,614,481,late
2678489038,Weapon,3200,1268.6540392514833,4382,1790,late
2717651715,Spirit,3200,1823.7594823739403,2241,1380,late
2739107182,Weapon,3200,1379.518115942029,7728,3086,late
2800629741,Spirit,6400,1857.322429906542,214,164,late
2820116164,Vitality,6400,2285.314578005115,782,558,late
2829638276,Vitality,800,199.0709082078679,12354,5074,early
2922054143,Spirit,800,1080.561996779388,621,467,mid
2951612397,Spirit,1600,1170.5923314235347,4538,2462,mid
2971868509,Spirit,1600,1066.5190476190476,210,97,mid
3005970438,Spirit,6400,2182.446547884187,2694,1511,late
3028234315,Vitality,6400,2392.25219941349,341,248,late
3074274290,Vitality,1600,523.0070534889579,11909,3655,early
3077079169,Weapon,800,374.171847613156,38796,11464,early
3140772621,Vitality,3200,1737.169188445667,727,573,late
3144988365,Spirit,3200,1437.7146814404432,361,183,late
3261353684,Spirit,3200,1337.1702649193928,63642,17854,late
3270001687,Vitality,3200,1658.150895140665,782,524,late
3294954488,Weapon,3200,1552.7012987012988,77,53,late
3331811235,Weapon,1600,502.73878020713465,19118,6778,early
3357231760,Vitality,6400,2242.2337662337663,385,262,late
3361075077,Vitality,1600,1417.4536082474226,97,88,late
3361811174,Vitality,6400,2486.979674796748,246,185,late
3399065363,Vitality,800,459.3529064968754,8481,2955,early
3403085434,Weapon,1600,1172.5217391304348,46,32,mid
3491236900,Vitality,6400,2273.9305740987984,749,609,late
3577481646,Spirit,6400,1885.4456147669205,28767,10392,late
3585132399,Vitality,3200,1155.5779082177162,1874,1022,mid
3633614685,Vitality,800,890.5094130675526,1806,990,mid
3647584222,Weapon,1600,1333.625641025641,195,152,late
3696726732,Weapon,3200,1459.5383104125738,509,221,late
3731635960,Vitality,3200,1540.0221587819467,7356,4037,late
3776945997,Spirit,800,427.0294839317214,75397,18969,early
3791587546,Weapon,3200,1420.6978107896794,2558,1067,late
3862866912,Weapon,800,150.93617021276594,1363,569,early
3884003354,Weapon,6400,2094.743891402715,2210,1352,late
3919289022,Spirit,6400,1904.6107692307692,1300,590,late
3970837787,Vitality,1600,548.6909333333333,56250,15286,early
3977876567,Weapon,1600,726.8509041939208,5198,2256,mid
4053935515,Weapon,3200,1164.490625,320,140,mid
4075861416,Weapon,3200,1703.1171875,384,209,late
4104549924,Weapon,1600,695.9238868832732,36564,11261,mid
4139877411,Vitality,800,905.2080058027732,59282,15823,mid
4204808176,Vitality,800,430.0791457286432,796,529,early
