item_id,category,price,avg_buy_time_s,matches,players,phase
7409189,Spirit,1600,320.31909946623,79997,25592,early
26002154,Weapon,1600,532.927536231884,138,94,early
84321454,Spirit,1600,686.471479810251,25929,10188,mid
98582110,Weapon,1600,592.0555555555555,36,30,early
112198670,Vitality,1600,790.0414052697616,3188,1919,mid
334300056,Vitality,3200,1495.6424731182797,372,235,late
339443430,Weapon,6400,2153.9596774193546,124,92,late
343572757,Spirit,6400,2094.61975960129,3411,2161,late
365620721,Weapon,6400,1671.7450980392157,51,39,late
380806748,Spirit,1600,1175.3921078921078,2002,1167,mid
381961617,Weapon,1600,555.1799410029498,2034,1142,early
393974127,Weapon,1600,852.1532710280374,535,350,mid
395867183,Weapon,1600,869.9138521781693,2043,1032,mid
395944548,Spirit,3200,1114.7843137254902,153,77,mid
465043967,Spirit,800,572.4745762711865,177,125,early
493591231,Spirit,6400,1938.281690140845,213,143,late
499683006,Vitality,1600,1608.4415621709582,10447,5655,late
600033864,Vitality,3200,1359.8292682926829,41,36,late
619484391,Spirit,3200,1303.0353982300885,565,409,late
630839635,Spirit,6400,1738.4580152671756,131,75,late
668299740,Weapon,800,291.10259481037923,52605,19012,early
673001892,Weapon,6400,2382.9421487603304,363,311,late
677738769,Spirit,6400,2155.654411764706,136,98,late
709540378,Weapon,3200,636.5340425531915,940,459,mid
710436191,Weapon,6400,1614.945223780895,1497,903,late
754480263,Spirit,800,1003.6043549712408,2434,1287,mid
787198704,Spirit,3200,928.2630250103963,33666,12971,mid
800008313,Weapon,6400,1512.4150943396226,53,43,late
805079544,Vitality,1600,705.5192307692307,2080,1175,mid
811521119,Weapon,3200,1226.5828658847527,1961,1058,late
857669956,Vitality,1600,1665.8510638297873,188,161,late
865846625,Vitality,6400,1764.5909397170149,25231,11679,late
865958998,Vitality,3200,1143.2083333333333,96,61,mid
876563814,Vitality,1600,736.5311835893259,78583,25634,mid
915014646,Spirit,6400,2091.0346106304078,809,589,late
951866250,Vitality,6400,1888.3127370417194,6328,3960,late
968099481,Spirit,800,162.7173416921004,72738,23860,early
989206714,Weapon,3200,1500.96,375,265,late
1009965641,Weapon,800,322.3020572002007,1993,1058,early
1047818222,Vitality,1600,1711.3049668874173,6040,3587,late
1055679805,Vitality,6400,1932.551724137931,29,23,late
1102081447,Spirit,1600,1095.5505457997153,2107,1163,mid
1113837674,Weapon,6400,2180.6141552511417,2190,1590,late
1144549437,Weapon,1600,1002.0417655879046,32012,13417,mid
1150006784,Spirit,1600,744.9837837837838,555,294,mid
1152158042,Spirit,6400,2087.8490566037735,53,42,late
1193964439,Spirit,3200,1584.7831325301204,2241,1216,late
1219329868,Spirit,1600,826.3949579831933,357,233,mid
1235347618,Vitality,1600,763.956983805668,1976,1192,mid
1250307611,Vitality,6400,2158.7611187528655,4362,2951,late
1252627263,Vitality,3200,1059.3066666666666,75,46,mid
1254091416,Spirit,3200,1565.2600806451612,496,434,late
1282141666,Vitality,6400,1982.0498687664042,381,271,late
1292979587,Spirit,3200,1161.5,466,271,mid
1342610602,Weapon,800,459.47857142857146,140,113,early
1371725689,Vitality,6400,1889.3937823834196,193,151,late
1378931225,Vitality,3200,1568.5224617409906,6077,3936,late
1396247347,Weapon,6400,2410.7049180327867,122,108,late
1414025773,Vitality,3200,1347.989135111876,9296,5432,late
1427630806,Vitality,6400,1787.3663003663003,819,417,late
1437614329,Vitality,800,372.76363636363635,110,78,early
1439347412,Spirit,800,506.82062868369354,5090,2364,early
1548066885,Weapon,800,376.8411562976306,57736,19978,early
1644605047,Vitality,1600,1117.5452425373135,10720,5909,mid
1662311306,Vitality,6400,2078.1387096774192,310,265,late
1672893796,Vitality,800,634.3379109996039,7573,4014,mid
1710079648,Vitality,800,272.672684532205,10635,5704,early
1763073141,Weapon,1600,1066.1518218623482,494,352,mid
1770441818,Weapon,1600,1888.7107039537127,1037,778,late
1797283378,Vitality,6400,1658.3303696083474,13609,6576,late
1798666702,Weapon,3200,1345.620253164557,79,66,late
